,Questions,Correct,A,B,C,D
1299,"The jaguars extremely powerful bite, which can pierce through a turtles shell, makes it the mammal with the strongest jaw in the animal kingdom.
",False,False,True,,
1300,"Which of the following statements is not true about the reproduction of jaguars?
",Both males and females provide parenting of the cubs.,Jaguars gestation period is 93 - 105 days.,Female jaguars reach maturity earlier than males.,Both males and females provide parenting of the cubs.,Jaguars mate throughout the whole year.
1301,"How can jaguars be described in terms of social activity?
",Solitary,Solitary,Sociable,Group animals,None of these
1302,"In jaguars society only male animals hunt while females look after the cubs.
",False,False,True,,
1303,"All but one of the following activities are generally untypical for jaguars. Choose the one most natural to them.
",Stalking and ambushing their prey,Starting to eat their prey from the fleshy abdominal area,Stalking and ambushing their prey,Chasing their prey,Attacking humans
1304,"In nature adult jaguars are apex predators in the food chain. What does this mean?
",They are not preyed on by other predators.,They are not preyed on by other predators.,They feed only on other predators.,They do not hunt on other predators.,Besides hunting they also feed on plants.
1305,"The jaguar is the national animal of which of the following countries?
",Brasil,Brasil,Nicaragua,Peru,Costa Rica
1306,"Jaguars closely resemble which other big cats in physical appearance?
",Leopard,Tiger,Cheetah,Puma,Leopard
1307,"Jaguars appearance seems to vary across regions and habitats. How do forest jaguars differ from the jaguars in open areas?
",Forest jaguars are generally darker and smaller,Forest jaguars are generally darker and larger,Forest jaguars are generally and more spotted,Forest jaguars are generally darker and smaller,Forest jaguars are generally larger and lighter in fur color
1308,"What continent does the large Griffon Vulture inhabit?
",All of these,Asia,All of these,Europe,Africa
1309,"What common name is used to refer to the scavenging animals, representatives of the order Opiliones?
",Harvestmen,Waterbugs,Sweepers,Bumblebees,Harvestmen
1310,"What is the literal meaning of the word raccoon, which originates from the Algonquin word ahrah-koon-em and denotes a scavenging mammal?
","One who rubs, scrubs and scratches with its hands",One who grasps with their hand just like a human,"One who rubs, scrubs and scratches with its hands",One who eats whatever is in front of them,One who washes their hands and their food before eating
1311,"What term is mainly used in literature to refer to a group of crows?
",A murder,A mug,A plunder,A gaggle,A murder
1312,"What term refers to the animal that is the result of crossbreeding between a male coyote and a female dog?
",Coydog,All of these,Coypup,Coydog,Dogote
1313,"What do the beetles from the genus Nicrophorus do after finding a carcass?
",They bury it.,They remain right next to it and protect it violently.,They bury it.,They wait for it to decompose.,They tear it into small pieces.
1314,"What hyena species is the largest surviving on the planet?
",Spotted Hyena,Aardwolf,Spotted Hyena,Striped Hyena,Brown Hyena
1315,"What kind of animals are the Yellow jackets, the scavenging and predatory animals belonging to the genera Vespula and Dolichovespula?
",Wasps,Flies,Wasps,All of these,Bees
1316,"Lions may be skilled predators, but they would also eat carrion. What animal is the lions preferred food?
",Wildebeest,Rhinoceros,Hippopotamus,Elephant,Wildebeest
1317,"Which of these names is commonly used for the carrion flies, belonging to the family Calliphoridae?
",All of these,All of these,Greenbottle,Blow-flies,Cluster flies
1318,"The diet of most parrots consists of this type of food.
",All of these,Buds,Fruit,All of these,Seeds
1319,"Which of these statements is true about the parrots breeding habits?
",Parrots are monogamous.,None of these,Parrots are polygamous.,Parrots are polyandrous.,Parrots are monogamous.
1320,"What is the color of the eggs of all parrot species?
",White,White,Green,Multicolored,Blue
1321,"Parrots are considered the most intelligent birds on the planet along with these birds.
",All of these,Ravens,All of these,Jays,Crows
1322,"These parrots are believed to be the best at imitating sounds and human speech.
",African Grey Parrot,Lory,Amazon Parrot,Cockatoo,African Grey Parrot
1323,"Larger parrot species have longer life spans than smaller ones. What is the average life span of a large parrot?
",Up to 80 years,Up to 80 years,20-25 years,Up to 50 years,14-15 years
1324,"What is the predominant color in Amazon Parrots plumage?
",Green,Yellow,White,Green,Blue
1325,"The heaviest parrot species on the planet is the Kakapo. What is the average weight that a normal mature Kakapo can reach?
",2 to 4 kg,1.5 to 2 kg,2 to 4 kg,2.5 to 3 kg,2 to 2.5 kg
1326,"Which of these makes Cockatoos different from other parrot species?
",All of these,They have a gall bladder.,All of these,They are not so colorful as other parrots.,They have a headcrest.
1327,"Lories and lorikeets have special tongues with brush-like tips for feeding on very small insects.
",False,False,True,,
1328,"This cat breed has a wild markings and is a crossbreed between an Asian Leopard Cat and a domestic cat.
",Bengal,Bengal,Ocicat,Savannah,California Spangled Cat
1329,"This old breed of cat has long fur. It originated in the Middle East, and some of its representatives have a flat face.
",Persian,Siamese,Chinchilla,Himalayan,Persian
1330,"This hairless cat has a dog-like face and folded ears.
",Ukrainian Levkoy,Sphynx,Donskoy,Peterbald,Ukrainian Levkoy
1331,"This large cat was is the result of crossbreeding between a domestic cat and a Jungle Cat.
",All of these,All of these,Jungle Curl,Chausie,Mountain Cougar
1332,"This cat breed originated in Russia and has a short fluffy tail.
",Kurilian Bobtail,Kurilian Bobtail,Siberian,Russian Blue,Manx
1333,"This cat breed is believed to have developed naturally in China. It has short golden brown fur with the so-called broken striped pattern and a large strong body.
",Dragon Li,Dragon Li,Oriental Bicolour,Korat,Cymric
1334,"What cat breed, also called the Greyhound of the cats, has no hair except for down?
",Cornish Rex,Don Sphynx,Oriental Bicolour,Cornish Rex,Sokoke
1335,"What cat breed has very thick short fur, large round eyes, round head and chubby cheeks?
",British Shorthair,Colorpoint Shorthair,British Shorthair,Selkirk Rex,European Shorthair
1336,"This breed of cat has a round head, large round eyes and very small ears bended forward and downward.
",Scottish Fold,American Curl,Scottish Fold,Toyger,Ussuri
1337,"This old large cat breed occurred naturally in Europe. It has waterproof thick fluffy fur and can survive very cold weather.
",Norwegian Forest Cat,Norwegian Forest Cat,Persian,Squitten,Ragamuffin
1338,"What is the name of the communities formed by rabbits living together?
",Warrens,Herds,Schools,Flocks,Warrens
1339,"Which of these statements is true about the difference between rabbits and hares?
",All of these,Hares live above the ground.,All of these,"Unlike rabbits, hares are born with hair and are able to see.",Hares have longer ears than rabbits.
1340,"Which of these statements is true about the digestive tract of rabbits?
",They are hindgut digesters.,"Their cecum, together with the large intestine, comprises about 25-30% of rabbits digestive tract.",They are hindgut digesters.,All of these,Their cecum is about 5 times bigger than their stomach.
1341,"What is the common name of cecotropes, products of the cecum which rabbits reingest to get nutrients?
",Night feces,Rabbit pellets,False feces,All of these,Night feces
1342,"Rabbits vomit often to get rid of whatever their stomach is unable to digest.
",False,True,False,,
1343,"Which of these types of food do rabbits prefer to include  in their daily diet?
",All of these,Grass,Leafy weeds,Forbs (such as sunflowers),All of these
1344,"Which of these statements is true about the behavior of rabbits?
",All of these,They are very easily startled.,They run and hide immediately when they feel threatened.,They are always alert.,All of these
1345,"What is the name used for young rabbits?
",Kittens,Kittens,Fluffles,Puppies,Conies
1346,"What are rabbits associated with in Aztec mythology?
",All of these,Drunkenness,Parties,All of these,Fertility
1347,"What is the place of rabbits in Japanese tradition and mythology?
",They are believed to inhabit the Moon.,They are despised as being too timid.,They are believed to inhabit the Moon.,They are considered omnipotent.,Rabbits are not a part of Japanese mythology.
1348,"Scorpions are not found naturally in this geographical area.
",New Zealand,Australia,Europe,New Zealand,All of these
1349,"What name is used to refer to the scorpion species also known as Omdurman scorpion, and Israeli desert scorpion?
",Deathstalker,Bonebreaker,Windchaser,Deathstalker,Nightkiller
1350,"Scorpions are known to glow when exposed to this type of light.
",Blacklight,All of these,Infrared light,Laser light,Blacklight
1351,"What distinctive anatomical characteristic do the scorpions from the Hemiscorpiidae family possess, which makes them easily recognizable?
",Their body is flat and broad.,They have only four legs.,Their sting is intense red,Their body is flat and broad.,All of these
1352,"There is a separate species of scorpions which have two tails, with a venomous sting on each tail.
",False,True,False,,
1353,"Where does the female scorpion raise its young?
",On her back,On her back,In the roots of plants,Under her abdomen,In burrows in the ground
1354,"Which of these statements is wrong about the reproduction of scorpions?
",All of these,Most scorpions reproduce through parthenogenesis.,All of these,Most scorpion species are hermaphrodites.,Most scorpions reproduce asexually.
1355,"What does the diet of scorpions usually consist of?
",Insects,Insects,All of these,Worms and maggots,Plant matter
1356,"What type of behavior is characteristic of scorpion species?
",Photophobic behavior,Photophobic behavior,Hydrophobic behavior,All of these,Phonophobic behavior
1357,"Scorpion venom is regarded as a potential source of chemicals that can be used in the treatment of this disease.
",All of these,Autoimmune disorders,Cancer,Multiple sclerosis,All of these
1358,"What common name is used to refer to the insects from the subfamily Triatominae, mainly found in the Americas?
",Kissing bugs,Kissing bugs,Lollipop bugs,Microphone bugs,Pretty bugs
1359,"What is the largest extant butterfly species on the planet?
",Queen Alexandras Birdwing,Rajah Brookes Birdwing,Goliath Birdwing,Queen Alexandras Birdwing,Cairns Birdwing
1360,"Why were the insects known as snakeflies given this interesting name?
",Their body is elongated.,They hiss.,They have a venomous bite.,Their body is elongated.,They have snake skin color patterns on their back.
1361,"What distinctive anatomical feature does the beetle species Trogodendron fasciculatum possess?
",Bright yellow antennae,Bright yellow antennae,A green W mark on the back,Very large red eyes,Its abdomen is blue
1362,"What does the flamboyant flower beetle, also known as striped love beetle, feed on?
",Nectar,Insects,Nectar,Blood,Carrion
