,Questions,Correct,A,B,C,D
1132,"Cultivated on a huge scale for the brewery industry, this plant grows separate as male and female.
",Hops,Yeast,Hops,Amber,Rockberry
1133,"In which country was coffee first roasted and brewed?
",Ethiopia,Brasil,Zimbabwe,Ethiopia,Indonesia
1134,"What is the fruit of the coffee plant called?
",Cherry,Bean,Bead,Clove,Cherry
1135,"After harvesting, coffee beans must be dried.
",True,True,False,,
1136,"Green coffee beans stay acceptably fresh for how long?
",Several years,Several months,Several days,Several weeks,Several years
1137,"Once ground, how long does it take before coffee begins to stale?
",Minutes,Weeks,Hours,Minutes,Months
1138,"Green coffee beans can be roasted on the stovetop in a frying pan.
",True,True,False,,
1139,"Green coffee beans can be roasted at home in less than 30 minutes.
",True,True,False,,
1140,"After roasting, one pound (0.5 kg) of green coffee beans yields how much dried coffee?
",Slightly less than one pound / 0.5 kg,Slightly more than one pound / 0.5 kg,Almost two pounds / 1 kg,Slightly less than one pound / 0.5 kg,One pound / 0.5 kg
1141,"Island coffees are some of the smoothest and most expensive in the world. Where do they come from?
",All of these,Hawaii,Jamaica,All of these,St. Helena
1142,"The worldâ€™s most expensive coffee, Kopi Luwak, goes through a unique harvesting process. In Indonesian, â€œkopiâ€ means coffee and â€œluwakâ€ means what?
",Civet,Mountain,Lunar,Civet,Sea Water
1143,"Where is the clothing brand Lacoste originally from?
",France,Canada,England,U.S.A.,France
1144,"Who is the founder of the clothing brand Lacoste?
",RenÃ© Lacoste,Pierre Lacoste,Johnathon P. Lacoste,RenÃ© Lacoste,Marc L. M. Smith
1145,"Do Lacoste have shoes as part of their collections?
",Yes,No,Yes,,
1146,"Aspiration is one of the Lacoste perfumes for women.
",False,True,False,,
1147,"Does the clothing brand Lacoste offer ophthalmic glasses as well as sunglasses?
",Yes,No,Yes,,
1148,"Lacoste offers clothing for kids, men and women.
",True,True,False,,
1149,"There are no stores of the clothing brand Lacoste in Canada.
",False,True,False,,
1150,"The name of the clothing brand Lacoste literally means the cost in French.
",False,False,True,,
1151,"There are Lacoste boutiques in Europe.
",True,True,False,,
1152,"What is the general term used for the food that is forbidden by the Jewish dietary laws?
",Treif,Dores,Treif,Zefek,Kosher
1153,"The consumption of which of these mammals is forbidden by Jewish laws?
",All of these,Hare,Camel,All of these,Pig
1154,"The consumption of what type of birds is forbidden by Jewish dietary laws?
",Birds of prey,Mute birds,Birds of prey,Black birds,Flightless birds
1155,"What type of fish may be consumed according to Jewish dietary laws?
",Fish with fins and scales,All of these,Shellfish,Marine fish,Fish with fins and scales
1156,"What types of food should not be mixed, consumed or stored together according to Jewish dietary laws?
",Meat and dairy products,Dairy products and vegetables,Meat and dairy products,Meat and fish,Eggs and rice
1157,"What part of any animal is absolutely forbidden for consumption by Jewish laws?
",Blood,Blood,Head,Heart,Internal organs
1158,"The consumption of what type of insects is allowed by Jewish dietary laws?
",Locust,Locust,Beetle,Cricket,All of these
1159,"What type of food should be at least partly prepared by Jews to be considered suitable for consumption according to Jewish laws?
",All of these,Cheese,Bread,Wine,All of these
1160,"The consumption of what type of bread is forbidden on the holiday of Passover according to Jewish laws?
",Leavened bread,Toasted bread,Leavened bread,All of these,Flat bread
1161,"In what way should an animal be slaughtered in order to be suitable for eating according to Jewish dietary laws?
",All of these,All of these,In a single cutting movement,With a sharp unserrated knife,By a trained person
1162,"Rose hips, the fruit of the rose plant, are rich in what vitamin?
",Vitamin C,Vitamin A,Vitamin D,Vitamin C,Vitamin B5
1163,"What is the correct term for the sharp protuberances growing out of the stem of the rose plant?
",Prickles,Spikes,Nibs,Prickles,Thorns
1164,"The Rose Valley is located near the town of Kazanlak, in what major world producer of rose oil?
",Bulgaria,Greece,France,Italy,Bulgaria
1165,"To what continent is the rose species commonly known as Gallic Rose native?
",Europe,North America,Asia,All of these,Europe
1166,"What Belgian artist dedicated his life to painting roses and other flowers and plants?
",Pierre-Joseph Redoute,Claude Monet,Paul Cezanne,Pierre-Auguste Renoir,Pierre-Joseph Redoute
1167,"Which of these countries has adopted the rose as its national flower?
",England,England,Turkey,France,Spain
1168,"The red rose is a symbol of this political ideology.
",Socialism,Monarchism,Liberalism,Socialism,Democracy
1169,"What city in the state of Oregon is known as The City of Roses?
",Portland,Portland,Astoria,Corvallis,Salem
1170,"What is the common name for the rose species Rosa Chinensis?
",China rose,Cabbage rose,China rose,Blood rose,Black rose
1171,"Popeyes opened their 1000th restaurant in New Orleans, LA.
",False,True,False,,
1172,"How many calories does 1 piece of mild chicken breast, offered in Popeyes, have?
",350 calories,250 calories,280 calories,350 calories,300 calories
1173,"In what year was the first Popeyes restaurant opened?
",1972,1973,1971,1970,1972
1174,"Who sang the Popeyes trademark jingle Love that Chicken?
",Dr. John,Nat King Cole,B.B. King,James Brown,Dr. John
1175,"Who are the founders of Popeyes Chicken  Biscuits?
",Al Copeland and Jerome Pentsky,Al Copeland and Jerome Pentsky,Al Pentsky and Jerome Copeland,John Wright and Johnny Capowski,John Capowski and Johhny Wright
1176,"Popeyes franchising began in 1976.
",True,True,False,,
1177,"Did Popeyes merge with KFC in 1989?
",No,Yes,No,,
1178,"How many calories does one biscuit from Popeyes have?
",240,220,260,240,280
1179,"In what year did Popeyes go global?
",1984,1980,1974,1984,1994
1180,"How many prestigious industry awards did Popeyes Chicken  Biscuits win at their 30th anniversary?
",2,2,1,0,3
1181,"The precise number of people killed at Hiroshima by the atomic bomb is not known due to destruction of records, etc.  
",at is the best estimate of the number killed immediately (not counting those who died later of radiation effects or other injuries)?,"80,000","720,000","25,000","250,000"
1182,"The peach tree belongs to the Prunus genus which is indigenous to this country.
",China,Morocco,China,Argentina,France
1183,"The Prunus genus, to which peaches belong, does not includes which one of these trees?
",Apple,Almond,Cherry,Plum,Apple
1184,"Peach trees bloom in beautiful aromatic flowers in this season.
",Early spring,Early fall,Early summer,Early spring,Late summer
1185,"What is the usual color of the flowers of the peach tree?
",Pink,Pink,Blue,Yellow,White
1186,"This American state produces about 65% of the peaches grown for commercial production in the U.S.A.
",California,Texas,Colorado,Florida,California
1187,"Apart from China and the United States, which other country produces peaches on a large scale?
",All of these,Greece,India,All of these,Italy
1188,"What American president was known for having an orchard garden with peach trees at his Moticello estate?
",Thomas Jefferson,Thomas Jefferson,George Washington,Abraham Lincoln,John Adams
1189,"Nectarines are often mistakenly thought to be a crossbreed between peaches and these fruits.
",Plums,Plums,Wild apples,Apricots,Pears
1190,"Which of these statements is true about storing peaches?
",All of these,All of these,Storing peaches for ripening is useless.,Refrigeration is not recommended.,Peaches should be stored at room temperature.
1191,"Which of these methods is the best for planting a peach tree?
",All of these,Planting should be north-south when the trees are planted in rows.,Trees should be fully exposed to the sunlight and a free air flow.,The best time for planting peach trees is early winter.,All of these
1192,"Black Diamond, Black Pearl and Nightfall are cultivars from this fruit.
",Blackberry,Blackberry,Mulberry,Blueberry,Gooseberry
1193,"What other name is commonly used for the wolfberry?
",All of these,All of these,Mede berry,Goji berry,Barbary matrimony vine
1194,"Raspberries are especially high in this vitamin.
",Vitamin C,Vitamin D,Vitamin K,All of these,Vitamin C
1195,"Cranberries are known for preventing infections of this system in the human body.
",Urinary system,Urinary system,Vascular system,Gastrointestinal system,Nervous system
1196,"Which U.S. state is the largest producer of blueberries in the world?
",Maine,Maine,Montana,New York,California
1197,"What is the usual color of the gooseberry fruit?
",Green,Purple,Orange,Green,Red
1198,"Which U.S. state has the huckleberry for its state fruit?
",Idaho,Kentucky,Mississippi,Idaho,Iowa
1199,"The dewberry is closely related to this other berry fruit.
",Blackberry,Grape,Strawberry,Blackberry,Wolfberry
1200,"What type of plant is the mulberry?
",Tree,Tree,None of these,Herb,Shrub
1201,"In what country was the garden strawberry first bred in 1740?
",France,France,Germany,India,China
1202,"What type of oil is used for the preparation of the bread variety called Tiger bread?
",Sesame oil,Sesame oil,Olive oil,Almond oil,Palm
1203,"In what country did the Damper bread variety originate?
",Australia,Germany,Australia,India,Mexico
1204,"How is the traditional Jamaican bread called Bammy prepared?
",By frying,By boiling,By frying,By roasting on a spit,By baking
1205,"What type of bread is the German bread variety called Dampfnudel?
",White bread,Flatbread,Black bread,Whole-grain bread,White bread
1206,"On what major holiday is the sweet bread Tsoureki eaten in Greece?
",All of these,Easter,New Years Eve,All of these,Christmas
1207,"In what Arab country did the Sangak bread variety originate?
",Iran,Libya,Iraq,Morocco,Iran
1208,"What makes the Vienna bread so light and airy?
",Steam is used during baking.,All of these,The dough is aerated.,Lots of baking soda is added.,Steam is used during baking.
1209,"In what country did the bread called Pane carasau originate?
",Italy,Brazil,Italy,Portugal,Spain
1210,"What type of flour is used for the preparation of the Thai bread Khanom bueang?
",Rice flour,Potato flour,Corn flour,Wheat flour,Rice flour
1211,"In what Asian country was the Melonpan bread variety invented?
",Japan,India,Vietnam,China,Japan
1212,"What important health benefit does cooked sweet corn provide?
",It is rich in antioxidants.,It contains more vitamin C.,It is rich in antioxidants.,All of these,It kills bacteria and viruses.
1213,"What essential vitamin is supplied through the consumption of carrots?
",Vitamin A,Vitamin K,Vitamin D,Vitamin E,Vitamin A
1214,"The regular consumption of cauliflower is proven to prevent this disease.
",Cancer,Asthma,Cancer,All of these,Sclerosis
1215,"What nutrient essential for the human body does spinach contain in large quantities?
",All of these,Vitamin A,Iron,All of these,Vitamin K
1216,"Onions will not prove beneficial for treating which of the following conditions?
",Stomach ulcer,Boils,Common cold,Osteoporosis,Stomach ulcer
1217,"Eggplant, also known as aubergine, is a close relative of this other plant.
",Tobacco,Belladonna,Hemlock,Tobacco,Foxglove
1218,"Why should the consumption of celery seeds and oil be avoided during pregnancy?
",They may trigger uterine contractions.,They may trigger uterine contractions.,They may be toxic to the fetus.,They raise blood pressure.,All of these
