,Questions,Correct,A,B,C,D
3637,"Who began his career in newspapers by taking over management of a San Francisco newspaper from his father?
",William Randolph Hearst,William Purcell,Lord Northcliffe,Joseph Pulitzer,William Randolph Hearst
3638,"Who said the following:
",,œNews is something somebody doesnt want printed; all else is advertising.â€?,William Randolph Hearst,Lord Northcliffe,Joseph Pulitzer
3639,"News is something somebody doesnt want printed; all else is advertising.â€?
",William Randolph Hearst,Lord Northcliffe,Joseph Pulitzer,William Randolph Hearst,William Purcell
3640,"Whose life story was a source of inspiration for the lead character in Orson Welles classic film, Citizen Kane?
",William Randolph Hearsts,Lord Northcliffes,Joseph Pulitzers,William Randolph Hearsts,William Purcells
3641,"In the 1992 Disney film musical Newsies Robert Duvall played a fictionalized version of which Golden Age newspaper publisher?
",Joseph Pulitzer,Lord Northcliffe,William Purcell,Joseph Pulitzer,William Randolph Hearst
3642,"Who helped to establish the Missouri School of Journalism and the Columbia University Graduate School of Journalism, two of the most prestigious journalism schools in the US?
",Joseph Pulitzer,William Randolph Hearst,Joseph Pulitzer,William Purcell,Lord Northcliffe
3643,"The name of this city means â€œShelter under the treeâ€.
",Katmandu,Belize,Buzious,Rio de Janeiro,Katmandu
3644,"Which resort town located near Rio de Janeiro is called The Saint Tropez of Brazil?
",Buzios,Buzios,Fortaleza,Campo Grande,Sau Paulo
3645,"This city is located on the Baja California peninsula in Mexico.
",Cabo San Lucas,Cabo San Lucas,Los Angeles,San Jose,San Diego
3646,"Yogyakarta used to be the capital of Indonesia.
",True,False,True,,
3647,"This Polynesian island, also called Navel of the World, was dicovered by Dutch explorer Jacob Roggeveen.
",Easter Island,Commander Island,None of these,Kuril Island,Easter Island
3648,"Shuri Castle is a symbol of the Japanese city of Okinawa.
",True,True,False,,
3649,"Hue is an ancient imperial city, located in Vietnam.
",True,True,False,,
3650,"American actor Errol Flinn contributed to the development of tourism in Port Antonio, Jamaica.
",True,False,True,,
3651,"The Valley of the Kings is located in Egypt.
",True,True,False,,
3652,"Malindi is a town in the Bay of Kenya located 120 km northeast of Mombasa Island.
",True,True,False,,
3653,"The life story of this man began in the central Iowa town of Winterset. He was born Marion Robert Morrison, the son of Clyde and Mary Brown Morrison. He went on to become a well-known actor who appeared in many western and war movies.
",John Wayne,John Wayne,Bruce Dern,Clint Eastwood,Gregory Peck
3654,"Advice columnists Ann Landers and Abigail Van Buren were twin sisters.
",True,True,False,,
3655,"Glenn Miller, born March 1, 1904 in Clarinda, Iowa was a trombonist and leader of one of the most popular dance bands of the swing era. What was his real first name?
",Alton,Milton,Alton,Albert,Wilson
3656,"What late night television host was born in Corning, Iowa?
",Johnny Carson,Jimmy Kimmel,Connon OBrien,Carson Daley,Johnny Carson
3657,"Which famous Bill was born in Iowa?
",Buffalo Bill Cody,Billy The Kid,Wild Bill Hickock,Billy Bob Thornton,Buffalo Bill Cody
3658,"The capital of Iowa, Des Moines, was named after an Indian chief.
",False,False,True,,
3659,"Father Flannigan started Boys Town, a home for wayward and orphaned boys in Council Bluffs, Iowa.
",False,True,False,,
3660,"Pope John Paul II held a momentous gathering in 1979 near Des Moines, Iowa.
",True,False,True,,
3661,"Which method can be used to transport oil over long distances?
",All of these methods can be used.,Pipelines,Very large crude carriers (VLCC),All of these methods can be used.,Railroad
3662,"What is the cost structure for pipelines?
","High capital costs, lower operational and maintenance costs",Stable costs during 40 year life,Increasing costs during 40 year life,"Low capital costs, higher operational and maintenance costs","High capital costs, lower operational and maintenance costs"
3663,"What factor has prevented the construction of a gas pipeline from Nigeria to Europe?
",Vulnerability to terrorism and political interference,It cannot be transported that far.,The difficulty of terrain and water crossings,Funding for this endeavor is not yet achievable.,Vulnerability to terrorism and political interference
3664,"What was the estimated rate of release of carbon dioxide, worldwide in the 1990s?
",6 billion tonnes per year,6 billion tonnes per year,60 billion tonnes per year,6 million tonnes per year,60 million tonnes per year
3665,"What year defines the break-through in offshore drilling out of sight of land?
",1947,1947,1952,1968,1930
3666,"What was PLUTO?
",All three answers are correct.,A project in which trials were performed only one week after the first meeting,All three answers are correct.,A project designed to lay pipeline across the English Channel,Pipe-Line Under the Ocean
3667,"Most marine pipelines are laid by the pontoon method of floating the pipe at the sea surface before lowering it to the ocean floor.
",False,True,False,,
3668,"What is the maximum depth that divers can reach to work on marine pipelines?
",300 meters,1000 meters,40 meters,100 meters,300 meters
3669,"What year did Spain grant independence to Honduras?
",1821,1821,1901,1854,1862
3670,"Which of the following was a key factor in the Spanish conquest of Honduras?
",Silver Mining,Diamond Mining,Coal Mining,Silver Mining,Gold Mining
3671,"Following what attack did Honduras join the allied nations?
",Pearl Harbor,Hiroshima,Gettysburg,Pearl Harbor,Operation Dessert Storm
3672,"In 1969 Honduras and El Salvador fought in what became known as what war?
",Soccer War,Soccer War,Central American,Independent War,Rugby War
3673,"What is the national bird of Honduras?
",Scarlet Macaw,Toucan,Robin,Rufous-bellied Thrush,Scarlet Macaw
3674,"What is the national mammal of Honduras?
",White Tailed Deer,White Tailed Deer,Broad Eared Bat,Three Toed Sloth,Nutria
3675,"Honduras is one of the 10 richest countries in the Western Hemisphere.
",False,True,False,,
3676,"Which one of these countries does not border Honduras?
",Costa Rica,Costa Rica,El Salvador,Nicaragua,Guatemala
3677,"What is the most common and popular sport in Honduras?
",Soccer,Cricket,Rugby,Soccer,Baseball
3678,"What is the currency of Honduras?
",Lempira,Lempira,US dollar,Rupee,Euro
3679,"What is the capital of Monaco?
",Monaco,Monaco,Monaco-Ville,Monte Carlo,Saint Michel
3680,"What is the approximate total area of Monaco?
",just under 2 square kilometers,just under 10 square kilometers,just under 20 square kilometers,just under 2 square kilometers,just under 50 square kilometers
3681,"How many countries does Monaco border?
",One,One,None â€“ itâ€™s an island,Two,Three
3682,"What is the official language in the Principality of Monaco?
",French,Monegasque,Italian,French,English
3683,"The name â€œMonacoâ€ was given to the city in the 6th century by the Greeks who called it â€“ â€œmonoikosâ€. What does it mean?
",single house,single house,single state,single rock,single city
3684,"The national flag of Monaco consists of one red band over one white band which are equal in width. Except for its length this flag is identical to the national flag of this country.
",Indonesia,none of these,Singapore,Indonesia,Poland
3685,"What is the name of the official royal residence in Monaco?
",Princes Palace of Monaco,all of these,Royal Palace of Monaco,House of Grimaldi,Princes Palace of Monaco
3686,"Who was Prince of Monaco for almost 56 years between May 1949 and April 2005?
",Rainier III,Albert I,Louis II,Louis I,Rainier III
3687,"Before becoming Princess Grace of Monaco in 1956, the mother of Albert II, Prince of Monaco, was known by this name.
",Grace Kelly,Grace Adler,Grace Jones,Grace Grimaldi,Grace Kelly
3688,"This annual prestigious sport competition, held in Monaco, was organized for the first time in 1929 by Anthony NoghÃ¨s.
",Monaco Grand Prix,Monte Carlo Masters,Monte Carlo Rally,Monaco Grand Prix,Monte Carlo Open
3689,"What popular musician was born and raised in Iceland?
",Bjork,Billy Idol,All of these,ABBA members,Bjork
3690,"What is the capital and largest city of Iceland?
",Reykjavik,Reykjavik,None of these,Stockholm,Oslo
3691,"What is the official language adopted by the government of Iceland?
",Icelandic and Faroese,Faroese,Icelandic and Faroese,English and Icelandic,English and Faroese
3692,"The title of the national anthem of Iceland is Lofsongur. What does this mean in English?
",Hymn,Prayer,Song,Poem,Hymn
3693,"What design is depicted on the national flag of Iceland?
",Cross,Mountain,Star,Cross,Bear
3694,"Which of these animals is featured on the national coat of arms of Iceland as a protector of the island?
",Bull,Wolf,Bull,Snow leopard,Bear
3695,"What religious denomination does the National Church of Iceland belong to?
",Lutheran,Orthodox,Anglican,Roman Catholic,Lutheran
3696,"What type of animal meat is used for the preparation of the traditional Icelandic meal Hangikjot?
",Lamb,Rabbit,Lamb,Goose,Pork
3697,"What was the only native land mammal in Iceland when humans arrived?
",Arctic Fox,Arctic Fox,Icelandic Sheepdog,Icelandic Sheep,Icelandic horse
3698,"Which of these actions is illegal according to the child protection laws in Iceland?
",All of these,Spanking,Verbal abuse,All of these,Emotional abuse
3699,"What is the state mammal of the U.S. state of Vermont?
",Horse,Horse,Fox,Deer,Bear
3700,"What is the capital city of the U.S. state of Vermont?
",Montpelier,South Burlington,Montpelier,Rutland,Burlington
3701,"Which of these nicknames refers to the U.S. state of Vermont?
",Green Mountain State,Americas Dairyland,The Old Dominion,Equality State,Green Mountain State
3702,"The U.S. state of Vermont has been the leading producer in the country of which of the following?
",Maple syrup,Toothpicks,Peanut butter,Maple syrup,Cheese
3703,"Which of these statements is true about the U.S. state of Vermont?
",None of these,It was the last U.S. state to be admitted to the Union.,It is the least populous U.S. state.,It is the smallest U.S. state.,None of these
3704,"Which of these describes best the spring season in the U.S. state of Vermont?
",Mud season,Tornado season,Mud season,Windy season,Drought season
3705,"Which festival is held annually on Columbus Day Weekend in the U.S. state of Vermont?
",Apple Festival,Maple Festival,Peach Festival,Apple Festival,Pumpkin Festival
3706,"Name the official state flower of the U.S. state of Vermont.
",Clover,Peony,Clover,Dandelion,Forget-me-not
3707,"What type of meal is the Idli, which is very popular in South India?
",A cake,An appetizer,A cake,Baked chicken,A soup
3708,"Chicken tikka is a traditional Indian meal. What does tikka mean?
",Pieces,Pieces,Popes nose,Wings,Legs
3709,"What is the name of the traditional South Indian crepe made from rice and black lentils and eaten for breakfast or dinner?
",Dosa,Dahi,Moreshi,Dosa,Keifferi
3710,"What is the literal translation of the word pranahara, used commonly by some people to refer to the traditional Indian sweets called Sandesh?
",Heart stealer,Life saver,Soul warmer,Heart stealer,Desire booster
3711,"What vegetable is used in the preparation of the traditional Indian dish called Charchari?
",All of these,All of these,Potato,Cauliflower,Eggplant
3712,"Which of the following is the most popular drink in all parts of India?
",Tea,Lemonade,Coffee,Tea,Wine
3713,"What is the English name commonly used to refer to the popular Indian dish Murgh Makhani?
",Butter chicken,The fat duck,The tired monk,Butter chicken,Sleepy fish
