,Questions,Correct,A,B,C,D
3079,"The Spice Girls are among the iconic phenomena that marked the 1990s show business. Their outfits and hairstyles were copied by fans around the world and this phrase became their signature slogan.
",Girl power!,Girls rule!,Girl power!,Spice it up!,Who do you think you are?!
3080,"Tionne Watkins, one of the female artists with a signature hairdo, became famous as a member of this band.
",TLC,702,TLC,Mis-Teeq,Destinys Child
3081,"Gwen Stefani was known for her crazy hair, back when she was a member of No Doubt. What was her hair color on the cover of the bands album Return of Saturn?
",Bright pink,"Orange, red, blue, yellow and green",Electric blue,Bright green,Bright pink
3082,"Finish the lyric by American alternative rock band, Weezer:
", You Want it,u can Have it,l You have to do is,reach out there and grab it,meditate about it
3083,"Which song by Linkin Park do these lyrics belong to?
",d I/ Just wish that it didnt feel like there was something I missed,d I/ Take back all things that I said to you.,My December,By Myself,My December
3084,"Ed McMahon was born in Los Angeles, California.
",False,True,False,,
3085,"In what year did Ed McMahon and Johnny Carson join The Tonight Show?
",1962,1957,1960,1955,1962
3086,"Ed McMahon served in the Navy.
",False,True,False,,
3087,"Ed McMahon was married 3 times fathering how many children?
",5,1,0,5,2
3088,"What real estate mogul offered to purchase Ed McMahons home in 2008 so it would not be foreclosed?
",Donald Trump,Donald Trump,Johnny Carson,Young Woo,Hugh Hefner
3089,"Ed McMahon appeared in the 2005 movie Fun with Dick and Jane.
",False,True,False,,
3090,"McMahon appeared alongside what popular 1990s rapper in a Cash for Gold commercial?
",MC Hammer,Eminem,Big Daddy Kane,MC Hammer,Vanilla Ice
3091,"What job did Ed McMahon take in Maine when he was 15?
",bingo caller,radio announcer,auctioneer,bingo caller,ranch hand
3092,"Ed McMahon starred in an episode of Baywatch.
",True,False,True,,
3093,"The following lyrics are from a song by Hootie and the Blowfish, included in their album Cracked Rear View:
","th a little love, and some tenderness ",ll walk upon the water ,ll rise above this mess ,"th a little peace, and some harmony ",ll take the world together.
3094,"These are the opening lines of which song, recorded by Hootie and the Blowfish:
",ll an old man said to me , a voice filled with pain ,ere you going young man ,id Im going to fight a war ,nna fight for my country?
3095,"Which song by Hootie and the Blowfish opens with the following lines:
",llo again,ur words they make me smile, I drift away, my little room upstairs, I spend my nights
3096,"These lyrics are from a song on Hootie and the Blowfishs album Musical Chairs:
",met a girl just the other day,opped to talk she had a lot to say,e told me all about her politics,en she told me some things that made me sick.,Michelle Post
3097,"Which song by Hootie and the Blowfish begins with these lines:
",at else can I do,en the tears have all been wasted,e only voice you choose to hear,ngs the songs of our hearts breaking?,Innocence
3098,"The following lyrics are from which song, included in the sixth studio album by Hootie and the Blowfish:
",st night had a crazy dream,u were everywhere it seemed,u were filling up my soul,ing everything to make me whole,ad about you in the Sunday paper?
3099,"Which song on Hootie and the Blowfishs debut album contains these lines:
",E.s coming is all I gotta say,nna turn and run away,eyre just telling you how they see it,"ght or wrong they dont care, you wish that they would quit?",Drowning
3100,"Which song by pop-rock band Hootie and the Blowfish opens with the following lines:
",morrow used to be a day away ,w love is gone and youre into someone far away. ,never thought the day would come ,"en I would see his hand, not mine, ",lding onto yours because I could not find the time. 
3101,"Which song, written by guitarist Mark Bryan, contains the following lyrics:
",other reason to doubt me ,other teardrop falls ,nâ€™t wait for a friend when loneliness calls ,other kiss in the basement ,ur salt on my tongue?
3102,"Which Hootie and the Blowfishs song from the album Musical Chairs includes these lines:
",nt go down to the station,mehow we wont live that long,"nt go now, desert flower",use you just wont bloom?,Las Vegas Nights
3103,"Brittany Murphy had her major film role in this 1995 comedy movie inspired by Jane Austens 1815 novel
",ma.,Clueless,Drop Dead Gorgeous,Trixie,Freeway
3104,"Before the Jonas Brothers became a pop group of three, there was a music project of just this one of the brothers.
",Nick Jonas,Nick Jonas,Henry Jonas,Joe Jonas,Kevin Jonas
3105,"What are the first names of the Jonas Brothers?
","Nick, Joe and Kevin","Nick, Joseph and Sam","Nick, Joseph and Kenneth","Nick, Joe and Kevin","Nick, Joe and Jerry"
3106,"In what U.S. state did The Jonas Brothers band originate?
",New Jersey,New Jersey,New York,Florida,California
3107,"Which Disney Channel movie features The Jonas Brothers?
",Camp Rock,Cheetah Girls,High School Musical,Thats So Raven,Camp Rock
3108,"In 2007-2008, The Jonas Brothers have appeared in all of the following television shows, except this one.
",The View,American Idol,Hannah Montana,The Oprah Winfrey Show,The View
3109,"Which one of the Jonas Brothers plays the tambourine, guitar, and keyboards?
",Joe Jonas,Nick Jonas,Joe Jonas,Kenneth Jonas,Kevin Jonas
3110,"Nick Jonas starred in the Broadway plays Les Miserablesand Beauty and the Beast.
",True,False,True,,
3111,"What was Nick Jonas first single?
",Dear God,Jonas Nick,Dear God,Joy to the World,Nicholas
3112,"What actor starred opposite Meg Ryan in the 1998 movie City of Angels?
",Nicolas Cage,Val Kilmer,John Travolta,Nicolas Cage,George Clooney
3113,"Name the popular 1995 romantic comedy in which Meg Ryan starred opposite Kevin Kline.
",French Kiss,French Kiss,French Magic,French Affair,French Story
3114,"Meg Ryan voiced the protagonist in this popular 1997 animated movie.
",Anastasia,Anastasia,Beauty and the Beast,Pocahontas,Cinderella
3115,"What was the first movie in which Meg Ryan and Tom Hanks starred together?
",Joe Versus the Volcano,Kate  Leopold,Joe Versus the Volcano,Addicted to Love,Innerspace
3116,"Meg Ryan starred opposite this Oscar-winning actor in the 1996 war movie Courage Under Fire.
",Denzel Washington,Dustin Hoffman,Denzel Washington,Morgan Freeman,Sean Penn
3117,"The Clash lead singer Joe Strummer has a daughter with this interesting name.
",Jazz Domino Holly,Jazz Domino Holly,Soul Bingo Heather,All of these,Swing Poker Rose
3118,"What unusual name did David Duchovny and Tea Leoni give to their second child?
",Kyd,Kyd,Shorty,Buster,Brat
3119,"Alec Baldwin and Kim Basinger named their daughter after this country.
",Ireland,Ireland,China,India,Israel
3120,"The first-born son of rapper Game is named after this neighborhood of New York City.
",Harlem,Harlem,Bronx,Kings,Brooklyn
3121,"Professional tennis player Arthur Ashe has a daughter with this unusual name.
",Camera,Picture,Camera,Button,Satellite
3122,"Stings daughter who was born on April 17, 1982 was named after this flower.
",Fuchsia,Dahlia,Azalea,Fuchsia,Poppy
3123,"In 1989, this member of Irish band U2 became father of a girl named Blue Angel.
",The Edge,Adam Clayton,The Edge,"Larry Mullen, Jr.",Bono
3124,"Kurt Russell and his first wife actress Season Hubley named their son after this U.S. city.
",Boston,Houston,Chicago,Denver,Boston
3125,"What American RB singer named her first-born daughter Heaven Loveon Stone?
",Lil Mo,Macy Gray,Ashanti,Lil Mo,Mary J. Blige
3126,"What name did actors David Carradine and Barbara Hershey give to their son, born in 1972?
",Free,Brave,Mighty,Free,Strong
3127,"The following lyrics are from what song by My Chemical Romance:
","d oh, you look so tired ",ll but tonight you presume too much,"o much, I said too much?",Jack the Ripper,Toxic
3128,"These lyrics are from which 2004 song by My Chemical Romance:
",ull never make me leave ,wear this on my sleeve ,ve me a reason to believe?,Thank You for the Venom,Cemetery Gates
3129,"What is the title of Madonnas debut single released in 1982?
",Everybody,Like a Virgin,Lucky Star,Holiday,Everybody
3130,"In what country was football star Ronaldo Luis Nazario de Lima, better known as simply Ronaldo, born?
",Brazil,Brazil,Argentina,Nicaragua,Colombia
3131,"The birth name of what popular American rapper is Cornell Haynes, Jr.?
",Nelly,Nas,Game,Pras,Nelly
3132,"English model, actress, author and singer Lesley Hornby adopted this stage name and later legalized it as her real name.
",Twiggy,Spriggy,Twiggy,Peggy,Sticky
3133,"Richard Hall, better known as Moby, was nicknamed so by his parents due to which of the following?
","He was related to Herman Melville, the author of  Moby Dick.","He was a very pale child, as white as Moby Dick.","He was related to Herman Melville, the author of  Moby Dick.","He was completely unpredictable, just like Moby Dick.",All of these
3134,"What actress and singer portrayed Mexican American singer Selena in the 1997 biographical movie Selena?
",Jennifer Lopez,Gloria Estefan,Jennifer Lopez,Shakira,Madonna
3135,"The birth name of which U2 member is Paul David Hewson?
",Bono,Edge,Bono,Flea,Dagger
3136,"What is the birth name of singer and model Rihanna?
",Robyn,Robyn,Roberta,Rachel,Ravana
3137,"Who was Prince Rogers Nelson, better known as Prince, named after?
",His father,His grandfather,None of these,His father,"The Happy Prince, an Oscar Wilde character"
3138,"What disease did singer and songwriter Anastacia survive, after being diagnosed with it in 2003?
",Breast Cancer,Avian influenza,Meningitis,Malaria,Breast Cancer
3139,"Sean Penn and Robin Wright gave this interesting name to their son, born in 1993.
",Hopper,Skipper,Trotter,Jumper,Hopper
3140,"The son of what popular Hollywood actor was called Jett?
",John Travolta,Robert De Niro,Robert Redford,John Travolta,Kevin Costner
3141,"Popular chef and TV host Jamie Oliver gave this unusual name to his first-born daughter.
",Poppy Honey,Poppy Honey,Caramel Dew,Tulip Sugar,Ginger Blossom
3142,"What animal name did soul singer Erykah Badu give to her daughter born in 2004?
",Puma,Cheetah,Tigress,Lion,Puma
3143,"Will Smith and Jada Pinkett Smiths daughter who was born in 2000 was given this interesting tree name.
",Willow,Ebony,Birch,Pine,Willow
3144,"Director and producer Kevin Smith named his daughter after this villain from the Batman comic series.
",Harley Quinn,Harley Quinn,Lady Clay,Poison Ivy,Catwoman
3145,"RB diva Toni Braxton named gave this unusual fabric name to her first-born child.
",Denim,Lace,Denim,Tweed,Organza
3146,"What popular model named her daughter Princess Tiaamii Crystal Esther Andre?
",Jordan,Linda Evangelista,Jordan,Cindy Crawford,Christy Turlington
3147,"What popular rock musician has a daughter named Calico?
",Alice Cooper,Mick Jagger,Alice Cooper,Steven Tyler,James Hetfield
