,Questions,Correct,A,B,C,D
2704,"The white pages are a telephone directory listing of the telephone numbers of these entities.
",Ordinary subscribers,Government officials,Businessmen,Policemen,Ordinary subscribers
2705,"There is hardly any one who has not heard the fairy-tale of Snow White. Who was it written by?
",Brothers Grimm,Gianni Rodari,Charles Perrault,Hans Christian Andersen,Brothers Grimm
2706,"The album Whitesnake 1987 by Whitesnake included three of these songs. Which is the odd one?
",Fool For Your Loving,Here I Go Again,Fool For Your Loving,Still Of The Night,Is This Love
2707,"The author of the White Fang is Jack London.
",True,True,False,,
2708,"This actor starred in the Hollywood production White Noise (2005).
",Michael Keaton,Tom Hanks,Michael Keaton,Nicolas Cage,John Travolta
2709,"If you wish to surrender, you will do one of these white things.
",You will raise a white flag.,You will drive a white car.,You will visit the White House.,You will wear white underwear.,You will raise a white flag.
2710,"Doctor Dolittle is the central character of a series of childrens books by this author.
",Hugh Lofting,J. K. Rowling,Lewis Carroll,L. Frank Baum,Hugh Lofting
2711,"Dr. Ross Geller from the TV show Friends teaches paleontology at this university in New York City.
",New York University,Rockefeller University,Columbia University,New York University,Fordham University
2712,"Dr. Watson is the sidekick of Sherlock Holmes. Do you know his first name?
",John,Oscar,John,George,William
2713,"Doctor Zhivago is a character from a novel of the same name by Boris Pasternak. This is the historical background of the story in the book.
",Russian Revolution,The USSRs collapse,WWII,Russian Revolution,Brezhnevs reign
2714,"Dr. Susan Calvin, the main character of many short stories, is a robopsychologist.
",True,True,False,,
2715,"Dr. Quinn, Medicine Woman works in this town.
",Colorado Springs,Boston,Denver,Fort Collins,Colorado Springs
2716,"Frankenstein is the name of a doctor from a famous novel by Mary Shelley.
",True,False,True,,
2717,"The Strange Case of Dr. Jekyll and Mr. Hyde is a novella written by this person.
",Robert Louis Stevenson,Robert Louis Stevenson,Thomas Hardy,Neil Gaiman,John Fowles
2718,"Which is the only UN member not allowed to be on the Security Council?
",Israel,The Congo,Israel,Vietnam,Sudan
2719,"The sewing machine was invented in a dream.
",True,False,True,,
2720,"Who drew the first pollitical cartoon published in an American newspaper?
",Ben Franklin,Ben Franklin,Samuel Freeman,Dr. Seuss,Thomas Nast
2721,"Of which major city was Tammany Hall the leading political power brokers?
",New York,New York,Boston,Detroit,Chicago
2722,"Approximately how fast can a sneeze travel?
",100 miles per hour,500 miles an hour,100 miles per hour,100 feet per hour,50 feet an hour
2723,"Approximately how long does it take a fingernail to grow from the base to the tip?
",6 months,6 days,6 months,6 weeks,2 months
2724,"What does an average single fetus acquire at the age of three months?
",fingerprints,hair,fingerprints,earlobes,feet
2725,"What was Bachs reason in writing the Etudes?
",Keep his children occupied,Earn money  - they were sold as study  pieces,Show that the harpsichord was inferior to the piano,"Show that he could compose easy pieces, thereby promoting a large number of students to his study",Keep his children occupied
2726,"Classical composer Chopin had a lover named George.
",True,True,False,,
2727,"Why was the name Mercedes added to Benz?
",To make it more appealing to the French,No one knows,To make it more appealing to the French,To make it more feminine,To make it compete with Ford
2728,"Which word refers to a person who stuffs and mounts animals for display or study?
",Taxidermist,Hunter,Taxidermist,None of these,Poacher
2729,"M16 is the U.S. military designation for a family of rifles that had a field trial in the early 1960s in what war?
",Vietnam War,Civil War,Gulf War,Vietnam War,Korean War
2730,"This American shoe company, that offered a job to basketball player Chuck Taylor, was opened  in Malden, Massachusetts in 1908.
",Converse,Nike,Converse,Airbound,Rebound
2731,"Tigers are native to what continent?
",Asia,Australia,Africa,Asia,America
2732,"The ampere is a physical unit measuring what?
",Electric current,Resistance in wire,Electric current,Speed of Electrons,Voltage
2733,"The cross on the Swiss flag is red.
",False,True,False,,
2734,"How many balls are on the snooker table at the beginning of the game?
",22,20,15,19,22
2735,"Is the word fish both a noun and a verb?
",Yes,Yes,No,,
2736,"What bird can be associated with the infectious disease Varicella?
",Chicken,Crane,Hen,Chicken,Blue jay
2737,"What is the missing word in these lyrics taken from a traditional folk song of the Southern United States?
","eres a yellow rose of ______ Im goin for to see, "," other soldier knows her, nobody only me.?",Texas,Texas,Kansas
2738,"What are the lights in our homes wired in?
",parallel,circuits,parallel,pairs,series
2739,"The telephone handset has two main parts. One is the mouthpiece or transmitter. What is the other one?
",receiver,telephone wire,receiver,numbers,handpiece
2740,"The traffic lights has three colors. Yellow is in the middle.
",True,True,False,,
2741,"How many stanzas is The Philippine National Anthem composed of?
",5,4,6,7,5
2742,"There are 20 consonants in the English alphabet.
",False,True,False,,
2743,"The fat is hot enough to fry in when green smoke rises from the pan.
",False,True,False,,
2744,"The normal body temperature is 37.5 ÂºC.
",False,False,True,,
2745,"Humans have 33 permanent teeth.
",False,False,True,,
2746,"The pitch of the guitar string becomes lower when it is tightened.
",False,True,False,,
2747,"How many directions does the compass have?
",4,2,1,3,4
2748,"General Santa Anna , loser at San Juancinto and victor at the Alamo, went on to help promote what?
",Chewing gum,Chewing gum,The Gatling Gun,Tacos,Movies
2749,"What type of wood did Noah build the ark out of?
",Gopher,Oak,Ash,Cedar,Gopher
2750,"Which of these animals is considered to have the best immune system?
",Vulture,Vulture,Kangaroo,Asp,Hyman
2751,"Which one of these inventions hit the market in 1982?
",The compact disk,The flying auto,The  TV remote control,The wireless bra,The compact disk
2752,"What album is considered to be the first rap record?
",Sugar Hill Gangss Rappers Delight,Public Enemys Fight the Power,Ike Turners Jet  88,Sugar Hill Gangss Rappers Delight,Yannick Bruynoghes Big Bills Rap
2753,"Who played keyboards on the Beach Boys hits?
",Darryl Dragon,Pete  McIntosch,Mike Love,Darryl Dragon,Stan Gibb
2754,"Of all the invertebrates, which has the best eyesight?
",octopus,plankton,octopus,whale,squid
2755,"Approximately what percentage of a jellyfish is water ?
",95,98,95,90,85
2756,"In every country in the world, except one, moving the head up and down means yes and moving the head side-to-side means no. In what one nation is that not the case?
",Bulgaria,Romania,Bulgaria,Kurdistan,Hungary
2757,"Who was Robert Van Winkle ?
",Vanilla Ice,A fictional character who slept for many years,Ice-T,The first winner of the Congressional  Medal of Honor,Vanilla Ice
2758,"What did Erik Rotheim invent in 1926?
",The aerosol spray can,saccharin,The aerosol spray can,The autopilot,chewing gum
2759,"Which is the only US state famous for producing limburger cheese in the Chalet Cheese Co-op factory?
",Wisconsin,Minnessota,Wisconsin,New York,Ohio
2760,"How often can a healthy adult donate blood?
",every 8 weeks,every 6 weeks,every 8 weeks,every 3 months,every 6 months
2761,"Which actor plays a 121 years old character who tells a news reporter about his life with the Indians and the battle of Little Big Horn?
",Dustin Hoffman,Robert Duvall,Gene Hackman,Sir Laurence Olivier,Dustin Hoffman
2762,"Who built the famous monument Taj Mahal?
",Shah Jehan,Shah Jehan,Akbar,Aurangzeb,Babur
2763,"Which two landlocked countries are surrounded by other landlocked countries?
",Liechtenstein and Uzbekistan,Liechtenstein and Uzbekistan,Austria and Switzerland,Tajikistan and Liechtenstein,Switzerland and Tajikistan
2764,"A tabby is a type of domesticated cat with tiger-like stripes and silky fur. Where does the word tabby come from?
",A suburb of Baghdad,"A corruption of Tabitha, a name long associated with cats and the devil",A district of a city in China,A suburb of Baghdad,A corruption of its Latin name
2765,"Which movie, set in New York City, was written by Calogero Lorenzo Palminteri and directed by Robert De Niro?
",A Bronx Tale - 1993,Mad Dog and Glory - 1993,This Boys Life - 1993,Heat - 1995,A Bronx Tale - 1993
2766,"What is unusual about the curriculum of St. Helens School in Newbury, Ohio?
",Unicycling is a mandatory subject.,"Except for Advanced Placement  classes, all classes are taught in Latin.",Studying at least four foreign languages is mandatory.,Unicycling is a mandatory subject.,"Although it is a Catholic school, Hebrew is a required subject."
2767,"Solve for X:
",= [(number of arms on a squid) - (height in feet of an NBA basketball hoop)] * [number of minutes taken for light from the sun to reach the earth],0,8,24,0
2768,"What is a moirologist?
",Someone paid to mourn at a funeral,A well-dressed woman,A stutterer or stammerer,Someone paid to mourn at a funeral,A trademark used as a generic term
2769,"Geologically, we are in the Quaternary Period of the Cenozoic Era. In which geological epoch are we?
",Holocene,Miocene,Eocene,Pliocene,Holocene
2770,"Which US state had the most estimated farmland for 2000?
",Texas,South Dakota,Kansas,Montana,Texas
2771,"What invention is credited to American Melville R. Bissell?
",The carpet sweeper,Indoor carpeting,The integrated circuit,The carpet sweeper,The vacuum cleaner
2772,"Which of these is best for cooling your mouth if you have just eaten very spicy food?
",Milk,Water,White wine,Red wine,Milk
2773,"According to modern geological theories, there was only one continent about 200 million years ago. What do geologists call it?
",Pangaea,Panthalyssia,Pannotia,Pangaea,Rodinia
2774,"What are conjugate angles?
",Two angles that add up to 360 degrees,Two angles that add up to 90 degrees,Two angles that add up to 360 degrees,Two angles that add up to 180 degrees,Two angles that add up to 0 degrees
2775,"Of the 8 major blood types, which is the most common?
",O+,AB+,AB-,A+,O+
2776,"Which actor sued a Los Angeles magazine for publishing a computer-generated image of him wearing a dress?
",Dustin Hoffman,Al Pacino,Patrick Swayze,Dustin Hoffman,Weslery Snipes
2777,"This country, whose capital city is Tegucigalpa, uses the lempira as its currency.
",Honduras,El Salvador,Bolivia,Nicaragua,Honduras
2778,"Ironically the song Video Killed the Radio Star by the Buggles was the first video played on MTV in the USA. Which was the second song aired on the Music Television?
","Pat Benatar, You Better Run","Madonna, Like a Virgin","Dire Straits, Money for Nothing","Michael Jackson, Thriller","Pat Benatar, You Better Run"
2779,"Neil Armstrong was the first man to walk on the moon on July 20th, 1969. Who was the astronaut that followed him?
",Edwin Buzz Aldrin,John Glenn,Edwin Buzz Aldrin,"Charles P. Pete Conrad, Jr.",Edward Smith
2780,"John Adams was the second President of the United States. Who was the second Vice-President of the United States?
",Thomas Jefferson,Thomas Jefferson,John Hancock,John Quincy Adams,Ben Franklin
2781,"The Beatles first #1 hit on the US Billboard charts was I Want to Hold Your Hand.  What was their second #1 hit?
",She Loves You,Hey Jude,She Loves You,Cant Buy Me Love,Yesterday
2782,"George Taliaferro was the second black player ever to be drafted in the NFL.
",False,False,True,,
2783,"According to the 1990 US census the most common surname is Smith. What is the second most common name?
",Johnson,Brown,Williams,Jones,Johnson
2784,"What was Disneys second full length animated film?
",Pinocchio,Peter Pan,Pinocchio,Cinderella,Snow White and the Seven Dwarfs
2785,"The invetor of the first marketed bubble gum, Walter Diemer, was actually an accountant at Fleer Chewing Gum Company in Philadelphia. He did various experiments in his free time. He invented bubble gum by accident, when one of his gum mixtures turned out to be less sticky than the usual chewing gum mixture and easily stretched.  When did he invent the bubble gum?
",1928,1955,1915,1935,1928
