,Questions,Correct,A,B,C,D
4596,"Raticate evolves from Rattata and is this type of Pokemon.
",normal,flying,grass,normal,water
4597,"What type of Pokemon is Pidgeot?
",both of these,flying,both of these,none of these,normal
4598,"Arbok is a vengeful Pokemon creature of this type.
",poison,poison,flying,normal,grass
4599,"What type of Pokemon is the aggressive and short-tempered Mankey?
",fighting,poison,normal,flying,fighting
4600,"What type of Pokemon is the Psyduck which is constantly stunned by its headache?
",water,normal,flying,water,poison
4601,"What type of Pokemon is Graveler?
","rock, ground","normal, grass","rock, ground","flying, poison","earth, normal"
4602,"Who is NOT a contestant in the first season of the show Groomer Has It? (eliminated people included)
",John,Amber,Jorge,John,Jessica
4603,"Who was the first person to get eliminated on the show Groomer Has It?
",Lisa,Lisa,Jasper,Jessica,Amber
4604,"What is the name of the building the groomers stay and work in on Groomer Has It?
",The Dog House,Groomer Has It Building,The Dog Park,The Kennel,The Dog House
4605,"Which of these Days of Our Lives characters was the first to die?
",Abe,Abe,Rex,Alice,Bo
4606,"Who was the first person to find Jack dead in the TV series Days of Our Lives?
",Maggie,Maggie,Julie,Jennifer,Hope
4607,"Which of the following did Days of Our Lives character Maggie do?
",She let the killer in her own house,She let the killer in her own house,She shot someone.,She left town.,She followed the killer.
4608,"Where did Days of Our Lives character Caroline Brady die?
",at church,at hospital,at church,at Maggies funeral,at home
4609,"Who held the presumptive murder weapon when Days of Our Lives character Cassie Brady was found dead?
",Kate,Marlena,Tony,Kate,Roman
4610,"On what day did Days of Our Lives character Cassie Brady die?
",Thanksgiving,New Years Eve,Christmas,Halloween,Thanksgiving
4611,"What Days of Our Lives character died on their own wedding day?
",Roman,Roman,Hope,Sami,Cassie
4612,"How did Tony die on the TV show Days of Our Lives?
",He was poisoned at hospital.,He was stabbed with a sword.,He was poisoned at hospital.,He was shot.,He was ravaged by a tiger.
4613,"What Days of Our Lives character choked on their own doughnut?
",Alice,Sami,Julie,Alice,Marlena
4614,"On the TV show Days of Our Lives, Kates wedding dress was covered in blood and she let out a horrible scream.
",True,False,True,,
4615,"Which of these Days of Our Lives characters locked the cage at the circus so the killer could not get in?
",Sami,Julie,Sami,Mimi,Kate
4616,"Which of these characters were locked in the cage on the TV show Days of Our Lives?
","Kate, Sami, Bonnie, Mimi, Julie","Belle, Cassie, Mimi, Sami, Jennifer","Hope, Alice, Maggie, Julie, Bonnie","Kate, Sami, Bonnie, Mimi, Julie","Jennifer, Hope, Alice, Julie, Kate"
4617,"On the TV show Days of Our Lives, which of these characters that were in the cage got rid of the killer by blowing fire in his face?
",Bonnie,Julie,Sami,Bonnie,Kate
4618,"Which Days of Our Lives characters were caught between the killer and the tiger at one point?
",Cyleste and Lexi,Doug and Julie,Cyleste and Lexi,Brady and Nicole,John and Hope
4619,"Who was the Salem Stalker on the TV show Days of Our Lives?
",Marlena,Stefano,Tony,Marlena,Nicole
4620,"Life in the Middle of the City is the translation of the title a soap opera from which country?
",Estonia,Estonia,Finland,Lithuania,Latvia
4621,"Two Sides of the Coin is the translation of a the title of a soap opera from which country?
",Poland,Poland,Czech Republic,Hungary,Slovakia
4622,"Belindas Shadow is a soap opera from which country?
",Puerto Rico,Puerto Rico,Mexico,Panama,Argentina
4623,"Whiter Church is the literal translation of the title of a soap opera from which country?
",Belgium,Belgium,Luxembourg,Netherlands,German
4624,"The Department Store is the translation of the title of a soap opera from which country?
",Sweden,South Africa,South Korea,Spain,Sweden
4625,"Secrets of Heaven is the translation of the title of a soap opera from which country?
",Turkey,Turkey,Russia,Romania,Serbia
4626,"Roofs of Glass is the translation of the title of a soap opera from which country?
",Portugal,Brazil,Spain,Poland,Portugal
4627,"Lessons of Life is the translation of the title of a soap opera from which country?
",Malaysia,Malaysia,Pakistan,Indonesia,India
4628,"Black Chronicle is the translation of the title of a soap opera from which country?
",Bosnia and Herzegovina,Serbia,Bosnia and Herzegovina,Russia,Slovakia
4629,"Hotel Victory is the translation of the title of a soap opera from this country.
",Sweden,Denmark,German,Sweden,Norway
4630,"Complete the name of this popular Star Wars character:
",i-Wan ___________,Kenobi,Fisto,Skywalker,Windu
4631,"What was the name of the clone trooper captain CC-7567, who served under Anakin Skywalker?
",Rex,Fox,Rex,Cody,Romio
4632,"Which of these characters wants to kill Jedi master Mace Windu?
",Boba fett,Boba fett,Bossk,Araa sing,IG-88
4633,"Where does Star Wars character Cody die?
",None of these,Naboo,In space,None of these,Corosant
4634,"What colour is Plo Koons starfighter in the Star Wars universe?
",blue,red,pink,none of these,blue
4635,"What color is Star Wars character Yoda?
",green,green,pink,brown,blue
4636,"What species is Star Wars character Kit Fisto?
",none of these,none of these,Human,Zodo,Andian
4637,"Name the Supreme Chancellor who is the main antagonist in the Star Wars saga.
",Palpatine,Kenobi,Koon,Palpatine,Voulrom
4638,"How old was popular fictional character Yoda when he died?
",about 400,about 500,about 900,about 400,about 56
4639,"Is the name of Yodas species revealed?
",No,No,Yes,,
4640,"In the context of the television show Dollhouse, what exactly is a doll?
",a person whose mind has been erased,a prostitute,a secret agent,a genetically engineered human being endowed with certain capabilities,a person whose mind has been erased
4641,"Of the following Dollhouse characters, which one is not and never was a doll?
",Adelle,Victor,Mellie,Dr. Saunders,Adelle
4642,"In the TV show Dollhouse, when a person becomes a doll, what happens to the persons original personality?
",The original personality is recorded and stored away to be restored to the person at the termination of the contract.,The original personality is lost.,"The original personality is recorded, and then destroyed.","The original personality is still part of the persons psyche, just suppressed.",The original personality is recorded and stored away to be restored to the person at the termination of the contract.
4643,"Of the following Dollhouse characters, which one believes that people have no soul apart from their mental processes?
",Topher Brink,Adelle DeWitt,Paul Ballard,Topher Brink,Boyd Langton
4644,"The following actors all appear on Dollhouse at various times (as the characters in parentheses).  Which one of these actors never appeared on the TV show Angel?
",Fran Kranz (Topher Brink),Fran Kranz (Topher Brink),Amy Acker (Dr Claire Saunders/Whiskey),Alexis Denisof (Senator Perrin),Eliza Dushku (Echo)
4645,"In the TV show Dollhouse, who goes to The Attic?
",Anyone who is considered more a liability than an asset,Dolls who do a really good job,Employees who get promoted,Anyone who is considered more a liability than an asset,Dolls who need a vacation
4646,"In the TV show Dollhouse, when Whiskey discovers that shes a doll, why does she not want her original personality restored?
","Because her dolls personality would be lost, which would be like dying",Because her former life was so unpleasant,"Because her dolls personality would be lost, which would be like dying",Because shes programmed to not want to return to her former self,Because her contracts not up yet
4647,"Which of the following Dollhouse characters are in love with each other?
",Victor and Sierra,Victor and Sierra,Whiskey and Topher,Adelle DeWitt and Boyd Langton,Paul Ballard and Echo
4648,"In the TV show Dollhouse, why does Dr. Saunders not like the way Topher Brink smells?
",He programmed her not to like him.,He wears a cologne which she doesnt care for.,He doesnt believe in using deodorant.,Its a subconscious mechanism to defend herself against him.,He programmed her not to like him.
4649,"Of the following dolls in the TV series Dollhouse, which was let out of his or her contract early?
",November,November,Sierra,Whiskey,Alpha
4650,"After which season did the show Futurama get canceled in 2007?
",5th,6th,8th,3rd,5th
4651,"In 2008, Comedy Central brought back the show Futurama with brand new episodes.
",True,True,False,,
4652,"The creators of Futurama made direct to DVD movies based on the show.
",True,True,False,,
4653,"In the show Futurama, how many years did Fry get sent into the future?
","1,000","1,000","5,000","10,000","1,000,000"
4654,"On the show Futurama, what was Frys girlfriends name, when he lived in 1999?
",Michelle,Leela,Beth,Michelle,Annie
4655,"What year did the sitcom Laverne  Shirley first hit the airwaves?
",1976,1978,1976,1977,1975
4656,"What was Lavernes last name on the show Laverne  Shirley?
",De Fazio,De Fazio,Marshall,Esposito,Tortelli
4657,"Where did Laverne and Shirley from the self-titled show work?
",Shotz Brewery,Shotz Brewery,Anheuser Busch,Schlitz Beer,Johnnies Liquor Store
4658,"What was the name of Shirleys boyfriend on the show Laverne  Shirley?
",Carmine,Joey,Mario,Carmine,Lenny
4659,"The sitcom Laverne  Shirley was a spinoff of the 70s hit show  Happy Days.
",True,True,False,,
4660,"What was the birth name of the annoying next door neighbor Squiggy on the show Laverne  Shirley?
",Andrew Squiggmann,William Johnson,Jonathan Schwartz,Joseph Squiggman,Andrew Squiggmann
4661,"Who performed Making Our Dreams Come True, the theme song of Laverne  Shirley?
",Cyndi Grecco,Suzi Quatro,Cyndi Grecco,Janis Ian,Penny Marshall
4662,"What was the name of  Lavernes Italian born father in the ABC series Laverne  Shirley?
",Frank,Pete,Frank,Gino,Tony
4663,"In the Fall of 1980, the characters of  Laverney  Shirley left Milwaukee and moved to which city?
",Los Angeles,Los Angeles,Las Vegas,New York,Philadelphia
4664,"Which actor played Lenny Kosnowski on the sitcom Laverne  Shirley?
",Michael McKean,Ed Marinaro,Michael McKean,Michael Keaton,Ted McGinley
4665,"When did Gilligans Island appear on TV for the first time?
",In 1964,In 1968,In 1965,In 1964,In 1967
4666,"During the first season of the sitcom Gilligans Island, which two characters werent mentioned in the credits or the theme song?
",The Professor and Mary Ann,Ginger and Mary Ann,The Professor and Mary Ann,Mr. and Mrs. Howell,The Professor and Ginger
4667,"The sightseeing tour, during which the Gilligans Island characters shipwrecked, was planned to last for how long?
",3 hours,3 months,3 days,3 years,3 hours
4668,"Who was the only one of the Gilligans Island cast that refused to return for any of the sitcoms movie sequels?
",Tina Louise,Russell Johnson,Dawn Wells,Tina Louise,Jim Backus
4669,"The castaways on the sitcom Gilligans Island were on what boat, when they got stranded on the deserted island?
",S. S. Minnow,S. S. Minnesota,S. S. Moth,S. S. Hawaiian,S. S. Minnow
4670,"What was the real name of Skipper, a character, played by Alan Hale Jr. on the TV series Gilligans Island?
",Jonas Grumby,Skip Grover,Jonas Grumby,Roy Hinkley,Bob Denver
4671,"Who produced the sitcom Gilligans Island?
",Sherwood Schwartz,Bob Denver,Alan Hale Jr,Sherwood Schwartz,Phil Silvers
4672,"Where was the Gilligans Island character Mary Ann Summers from?
","Horners Corners, Kansas","Anaheim, California","Paradise, Pennsylvania","Horners Corners, Kansas","Omaha, Nebraska"
4673,"The first episode of Gilligans Island was actually filmed on the Hawaiian island Kauai .
",True,True,False,,
4674,"Wrong-Way Feldman, a reccurring character on the sitcom Gilligans Island, was portrayed by which actor?
",Hans Conried,Jim Backus,Louis Quinn,Hans Conried,Larry Storch
4675,"How many episodes were there of the TV series Gilligans Island?
",98,108,100,88,98
4676,"In Gilligans Islands episode Gilligan Meets Jungle Boy which actor played the jungle boy?
",Kurt Russell,Arnold Schzanegger,Kurt Russell,Tom Cruise,Harrison Ford
